state,dates,cum_positive_cases,daily_tests,cum_tests,test_per_million,daily_tests_per_million,population,Male literacy rate %,Female literacy rate %,Average literacy rate %,area,GDP,per capita in,Female to Male ratio,Hindu,Muslim,Christian,Sikhs,Buddhist,Others,density,primary_health_centers,community_health_centers,sub_district_hospitals,district_hospitals,public_health_facilities,public_beds,rural_hospitals,rural_beds,urban_hospitals,urban_beds,Collection Site,Government Laboratory,Private Laboratory,target
Andhra Pradesh,18/04/2021,962037,35922,15677992,290853.5275,666.41445,53402000,73.4,59.5,66.4,162970,14.5,219518,963,0.9087,0.0733,0.0138,0.0002,0.0001,0.0039,327.6799411,1417,198,31,20,1666,60799,193,6480,65,16658,0,7,0,968000
Andhra Pradesh,19/04/2021,968000,37765,15715757,291554.1328,700.6052476,53402000,73.4,59.5,66.4,162970,14.5,219518,963,0.9087,0.0733,0.0138,0.0002,0.0001,0.0039,327.6799411,1417,198,31,20,1666,60799,193,6480,65,16658,0,7,0,976987
Andhra Pradesh,20/04/2021,976987,37922,15753679,292257.6506,703.5178657,53402000,73.4,59.5,66.4,162970,14.5,219518,963,0.9087,0.0733,0.0138,0.0002,0.0001,0.0039,327.6799411,1417,198,31,20,1666,60799,193,6480,65,16658,0,7,0,986703
Andhra Pradesh,21/04/2021,986703,39619,15793298,292992.6508,735.000114,53402000,73.4,59.5,66.4,162970,14.5,219518,963,0.9087,0.0733,0.0138,0.0002,0.0001,0.0039,327.6799411,1417,198,31,20,1666,60799,193,6480,65,16658,0,7,0,997462
Andhra Pradesh,22/04/2021,997462,41871,15835169,293769.4293,776.7785601,53402000,73.4,59.5,66.4,162970,14.5,219518,963,0.9087,0.0733,0.0138,0.0002,0.0001,0.0039,327.6799411,1417,198,31,20,1666,60799,193,6480,65,16658,0,7,0,1009228
Andhra Pradesh,23/04/2021,1009228,45581,15880750,294615.0347,845.6053963,53402000,73.4,59.5,66.4,162970,14.5,219518,963,0.9087,0.0733,0.0138,0.0002,0.0001,0.0039,327.6799411,1417,198,31,20,1666,60799,193,6480,65,16658,0,7,0,1020926
Andhra Pradesh,24/04/2021,1020926,50972,15931722,295560.6524,945.6176534,53402000,73.4,59.5,66.4,162970,14.5,219518,963,0.9087,0.0733,0.0138,0.0002,0.0001,0.0039,327.6799411,1417,198,31,20,1666,60799,193,6480,65,16658,0,7,0,1033560
Andhra Pradesh,25/04/2021,1033560,62885,15994607,296727.2765,1166.624149,53402000,73.4,59.5,66.4,162970,14.5,219518,963,0.9087,0.0733,0.0138,0.0002,0.0001,0.0039,327.6799411,1417,198,31,20,1666,60799,193,6480,65,16658,0,7,0,1043441
Andhra Pradesh,26/04/2021,1043441,74041,16068648,298100.8635,1373.587002,53402000,73.4,59.5,66.4,162970,14.5,219518,963,0.9087,0.0733,0.0138,0.0002,0.0001,0.0039,327.6799411,1417,198,31,20,1666,60799,193,6480,65,16658,0,7,0,1054875
Andhra Pradesh,27/04/2021,1054875,74435,16143083,299481.7599,1380.896375,53402000,73.4,59.5,66.4,162970,14.5,219518,963,0.9087,0.0733,0.0138,0.0002,0.0001,0.0039,327.6799411,1417,198,31,20,1666,60799,193,6480,65,16658,0,7,0,1069544
Andhra Pradesh,28/04/2021,1069544,74748,16217831,300868.463,1386.70306,53402000,73.4,59.5,66.4,162970,14.5,219518,963,0.9087,0.0733,0.0138,0.0002,0.0001,0.0039,327.6799411,1417,198,31,20,1666,60799,193,6480,65,16658,0,7,0,1084336
Andhra Pradesh,29/04/2021,1084336,86035,16303866,302464.5591,1596.096186,53402000,73.4,59.5,66.4,162970,14.5,219518,963,0.9087,0.0733,0.0138,0.0002,0.0001,0.0039,327.6799411,1417,198,31,20,1666,60799,193,6480,65,16658,0,7,0,1101690
Andhra Pradesh,30/04/2021,1101690,86494,16390360,304069.1706,1604.61142,53402000,73.4,59.5,66.4,162970,14.5,219518,963,0.9087,0.0733,0.0138,0.0002,0.0001,0.0039,327.6799411,1417,198,31,20,1666,60799,193,6480,65,16658,0,7,0,1121102
Andhra Pradesh,01/05/2021,1121102,98214,16488574,305891.208,1822.037436,53402000,73.4,59.5,66.4,162970,14.5,219518,963,0.9087,0.0733,0.0138,0.0002,0.0001,0.0039,327.6799411,1417,198,31,20,1666,60799,193,6480,65,16658,0,7,0,1145022
Andhra Pradesh,02/05/2021,1145022,114299,16602873,308011.6497,2120.441658,53402000,73.4,59.5,66.4,162970,14.5,219518,963,0.9087,0.0733,0.0138,0.0002,0.0001,0.0039,327.6799411,1417,198,31,20,1666,60799,193,6480,65,16658,0,7,0,1163994
Andhra Pradesh,03/05/2021,1163994,115275,16718148,310150.1978,2138.548124,53402000,73.4,59.5,66.4,162970,14.5,219518,963,0.9087,0.0733,0.0138,0.0002,0.0001,0.0039,327.6799411,1417,198,31,20,1666,60799,193,6480,65,16658,0,7,0,1184028
Andhra Pradesh,04/05/2021,1184028,115784,16833932,312298.1887,2147.990944,53402000,73.4,59.5,66.4,162970,14.5,219518,963,0.9087,0.0733,0.0138,0.0002,0.0001,0.0039,327.6799411,1417,198,31,20,1666,60799,193,6480,65,16658,0,7,0,1206232
Andhra Pradesh,05/05/2021,1206232,116367,16950299,314456.9953,2158.806589,53402000,73.4,59.5,66.4,162970,14.5,219518,963,0.9087,0.0733,0.0138,0.0002,0.0001,0.0039,327.6799411,1417,198,31,20,1666,60799,193,6480,65,16658,0,7,0,1228186
Andhra Pradesh,06/05/2021,1228186,110147,17060446,316500.4103,2043.414966,53402000,73.4,59.5,66.4,162970,14.5,219518,963,0.9087,0.0733,0.0138,0.0002,0.0001,0.0039,327.6799411,1417,198,31,20,1666,60799,193,6480,65,16658,0,7,0,1245374
Andhra Pradesh,07/05/2021,1245374,100424,17160870,318363.447,1863.036711,53402000,73.4,59.5,66.4,162970,14.5,219518,963,0.9087,0.0733,0.0138,0.0002,0.0001,0.0039,327.6799411,1417,198,31,20,1666,60799,193,6480,65,16658,0,7,0,1265439
Andhra Pradesh,08/05/2021,1265439,101571,17262441,320247.7625,1884.31552,53402000,73.4,59.5,66.4,162970,14.5,219518,963,0.9087,0.0733,0.0138,0.0002,0.0001,0.0039,327.6799411,1417,198,31,20,1666,60799,193,6480,65,16658,0,7,0,1287603
Andhra Pradesh,09/05/2021,1287603,105494,17367935,322204.8564,1957.09387,53402000,73.4,59.5,66.4,162970,14.5,219518,963,0.9087,0.0733,0.0138,0.0002,0.0001,0.0039,327.6799411,1417,198,31,20,1666,60799,193,6480,65,16658,0,7,0,1302589
Andhra Pradesh,10/05/2021,1302589,60124,17428059,323320.2593,1115.402884,53402000,73.4,59.5,66.4,162970,14.5,219518,963,0.9087,0.0733,0.0138,0.0002,0.0001,0.0039,327.6799411,1417,198,31,20,1666,60799,193,6480,65,16658,0,7,0,1322934
Andhra Pradesh,11/05/2021,1322934,86878,17514937,324931.9945,1611.735276,53402000,73.4,59.5,66.4,162970,14.5,219518,963,0.9087,0.0733,0.0138,0.0002,0.0001,0.0039,327.6799411,1417,198,31,20,1666,60799,193,6480,65,16658,0,7,0,1344386
Andhra Pradesh,12/05/2021,1344386,90750,17605687,326615.562,1683.567489,53402000,73.4,59.5,66.4,162970,14.5,219518,963,0.9087,0.0733,0.0138,0.0002,0.0001,0.0039,327.6799411,1417,198,31,20,1666,60799,193,6480,65,16658,0,7,0,1366785
Andhra Pradesh,13/05/2021,1366785,96446,17702133,328404.8,1789.238017,53402000,73.4,59.5,66.4,162970,14.5,219518,963,0.9087,0.0733,0.0138,0.0002,0.0001,0.0039,327.6799411,1417,198,31,20,1666,60799,193,6480,65,16658,0,7,0,1388803
Andhra Pradesh,14/05/2021,1388803,89087,17791220,330057.516,1652.715999,53402000,73.4,59.5,66.4,162970,14.5,219518,963,0.9087,0.0733,0.0138,0.0002,0.0001,0.0039,327.6799411,1417,198,31,20,1666,60799,193,6480,65,16658,0,7,0,1411320
Andhra Pradesh,15/05/2021,1411320,89535,17880755,331718.5432,1661.027164,53402000,73.4,59.5,66.4,162970,14.5,219518,963,0.9087,0.0733,0.0138,0.0002,0.0001,0.0039,327.6799411,1417,198,31,20,1666,60799,193,6480,65,16658,0,7,0,1435491
Andhra Pradesh,16/05/2021,1435491,94550,17975305,333472.6072,1754.063979,53402000,73.4,59.5,66.4,162970,14.5,219518,963,0.9087,0.0733,0.0138,0.0002,0.0001,0.0039,327.6799411,1417,198,31,20,1666,60799,193,6480,65,16658,0,7,0,1454052
Andhra Pradesh,17/05/2021,1454052,73749,18049054,334840.7771,1368.169904,53402000,73.4,59.5,66.4,162970,14.5,219518,963,0.9087,0.0733,0.0138,0.0002,0.0001,0.0039,327.6799411,1417,198,31,20,1666,60799,193,6480,65,16658,0,7,0,1475372
Andhra Pradesh,18/05/2021,1475372,91253,18140307,336533.6761,1692.898998,53402000,73.4,59.5,66.4,162970,14.5,219518,963,0.9087,0.0733,0.0138,0.0002,0.0001,0.0039,327.6799411,1417,198,31,20,1666,60799,193,6480,65,16658,0,7,0,1498532
Andhra Pradesh,19/05/2021,1498532,101330,18241637,338413.5206,1879.844558,53402000,73.4,59.5,66.4,162970,14.5,219518,963,0.9087,0.0733,0.0138,0.0002,0.0001,0.0039,327.6799411,1417,198,31,20,1666,60799,193,6480,65,16658,0,7,0,1521142
Andhra Pradesh,20/05/2021,1521142,101281,18342918,340292.4562,1878.935525,53402000,73.4,59.5,66.4,162970,14.5,219518,963,0.9087,0.0733,0.0138,0.0002,0.0001,0.0039,327.6799411,1417,198,31,20,1666,60799,193,6480,65,16658,0,7,0,1542079
Andhra Pradesh,21/05/2021,1542079,92231,18435149,342003.4987,1711.042568,53402000,73.4,59.5,66.4,162970,14.5,219518,963,0.9087,0.0733,0.0138,0.0002,0.0001,0.0039,327.6799411,1417,198,31,20,1666,60799,193,6480,65,16658,0,7,0,1562060
Andhra Pradesh,22/05/2021,1562060,90609,18525758,343684.4504,1680.951698,53402000,73.4,59.5,66.4,162970,14.5,219518,963,0.9087,0.0733,0.0138,0.0002,0.0001,0.0039,327.6799411,1417,198,31,20,1666,60799,193,6480,65,16658,0,7,0,1580827
Andhra Pradesh,23/05/2021,1580827,91629,18617387,345384.3249,1699.87444,53402000,73.4,59.5,66.4,162970,14.5,219518,963,0.9087,0.0733,0.0138,0.0002,0.0001,0.0039,327.6799411,1417,198,31,20,1666,60799,193,6480,65,16658,0,7,0,1593821
Andhra Pradesh,24/05/2021,1593821,58835,18676222,346475.8146,1091.489732,53402000,73.4,59.5,66.4,162970,14.5,219518,963,0.9087,0.0733,0.0138,0.0002,0.0001,0.0039,327.6799411,1417,198,31,20,1666,60799,193,6480,65,16658,0,7,0,1609105
Andhra Pradesh,25/05/2021,1609105,72979,18749201,347829.6997,1353.885088,53402000,73.4,59.5,66.4,162970,14.5,219518,963,0.9087,0.0733,0.0138,0.0002,0.0001,0.0039,327.6799411,1417,198,31,20,1666,60799,193,6480,65,16658,0,7,0,1627390
Andhra Pradesh,26/05/2021,1627390,91120,18840321,349520.1313,1690.431621,53402000,73.4,59.5,66.4,162970,14.5,219518,963,0.9087,0.0733,0.0138,0.0002,0.0001,0.0039,327.6799411,1417,198,31,20,1666,60799,193,6480,65,16658,0,7,0,1643557
Andhra Pradesh,27/05/2021,1643557,84224,18924545,351082.6304,1562.499043,53402000,73.4,59.5,66.4,162970,14.5,219518,963,0.9087,0.0733,0.0138,0.0002,0.0001,0.0039,327.6799411,1417,198,31,20,1666,60799,193,6480,65,16658,0,7,0,1657986
Andhra Pradesh,28/05/2021,1657986,84502,19009047,352650.2868,1567.656418,53402000,73.4,59.5,66.4,162970,14.5,219518,963,0.9087,0.0733,0.0138,0.0002,0.0001,0.0039,327.6799411,1417,198,31,20,1666,60799,193,6480,65,16658,0,7,0,1671742
Andhra Pradesh,29/05/2021,1671742,79564,19088611,354126.3349,1476.048085,53402000,73.4,59.5,66.4,162970,14.5,219518,963,0.9087,0.0733,0.0138,0.0002,0.0001,0.0039,327.6799411,1417,198,31,20,1666,60799,193,6480,65,16658,0,7,0,1685142
Andhra Pradesh,30/05/2021,1685142,84232,19172843,355688.9823,1562.647457,53402000,73.4,59.5,66.4,162970,14.5,219518,963,0.9087,0.0733,0.0138,0.0002,0.0001,0.0039,327.6799411,1417,198,31,20,1666,60799,193,6480,65,16658,0,7,0,1693085
Andhra Pradesh,31/05/2021,1693085,83461,19256304,357237.3264,1548.34409,53402000,73.4,59.5,66.4,162970,14.5,219518,963,0.9087,0.0733,0.0138,0.0002,0.0001,0.0039,327.6799411,1417,198,31,20,1666,60799,193,6480,65,16658,0,7,0,1704388
Andhra Pradesh,01/06/2021,1704388,93704,19350008,358975.6956,1738.369234,53402000,73.4,59.5,66.4,162970,14.5,219518,963,0.9087,0.0733,0.0138,0.0002,0.0001,0.0039,327.6799411,1417,198,31,20,1666,60799,193,6480,65,16658,0,7,0,1717156
Andhra Pradesh,02/06/2021,1717156,98048,19448056,360794.6535,1818.957853,53402000,73.4,59.5,66.4,162970,14.5,219518,963,0.9087,0.0733,0.0138,0.0002,0.0001,0.0039,327.6799411,1417,198,31,20,1666,60799,193,6480,65,16658,0,7,0,1728577
Andhra Pradesh,03/06/2021,1728577,86223,19534279,362394.2374,1599.583907,53402000,73.4,59.5,66.4,162970,14.5,219518,963,0.9087,0.0733,0.0138,0.0002,0.0001,0.0039,327.6799411,1417,198,31,20,1666,60799,193,6480,65,16658,0,7,0,1738990
Andhra Pradesh,04/06/2021,1738990,85311,19619590,363976.9022,1582.66475,53402000,73.4,59.5,66.4,162970,14.5,219518,963,0.9087,0.0733,0.0138,0.0002,0.0001,0.0039,327.6799411,1417,198,31,20,1666,60799,193,6480,65,16658,0,7,0,1749363
Andhra Pradesh,05/06/2021,1749363,88441,19708031,365617.6338,1640.731596,53402000,73.4,59.5,66.4,162970,14.5,219518,963,0.9087,0.0733,0.0138,0.0002,0.0001,0.0039,327.6799411,1417,198,31,20,1666,60799,193,6480,65,16658,0,7,0,1758339
Andhra Pradesh,06/06/2021,1758339,83690,19791721,367170.2262,1552.592431,53402000,73.4,59.5,66.4,162970,14.5,219518,963,0.9087,0.0733,0.0138,0.0002,0.0001,0.0039,327.6799411,1417,198,31,20,1666,60799,193,6480,65,16658,0,7,0,1763211
Andhra Pradesh,07/06/2021,1763211,64800,19856521,368372.3769,1202.15067,53402000,73.4,59.5,66.4,162970,14.5,219518,963,0.9087,0.0733,0.0138,0.0002,0.0001,0.0039,327.6799411,1417,198,31,20,1666,60799,193,6480,65,16658,0,7,0,1771007
Andhra Pradesh,08/06/2021,1771007,89732,19946253,370037.0587,1664.68185,53402000,73.4,59.5,66.4,162970,14.5,219518,963,0.9087,0.0733,0.0138,0.0002,0.0001,0.0039,327.6799411,1417,198,31,20,1666,60799,193,6480,65,16658,0,7,0,1779773
Andhra Pradesh,09/06/2021,1779773,93511,20039764,371771.8475,1734.788754,53402000,73.4,59.5,66.4,162970,14.5,219518,963,0.9087,0.0733,0.0138,0.0002,0.0001,0.0039,327.6799411,1417,198,31,20,1666,60799,193,6480,65,16658,0,7,0,1787883
Andhra Pradesh,10/06/2021,1787883,97863,20137627,373587.3732,1815.525787,53402000,73.4,59.5,66.4,162970,14.5,219518,963,0.9087,0.0733,0.0138,0.0002,0.0001,0.0039,327.6799411,1417,198,31,20,1666,60799,193,6480,65,16658,0,7,0,1796122
Andhra Pradesh,11/06/2021,1796122,101863,20239490,375477.1059,1889.732619,53402000,73.4,59.5,66.4,162970,14.5,219518,963,0.9087,0.0733,0.0138,0.0002,0.0001,0.0039,327.6799411,1417,198,31,20,1666,60799,193,6480,65,16658,0,7,0,1803074
Andhra Pradesh,12/06/2021,1803074,108616,20348106,377492.1182,2015.012302,53402000,73.4,59.5,66.4,162970,14.5,219518,963,0.9087,0.0733,0.0138,0.0002,0.0001,0.0039,327.6799411,1417,198,31,20,1666,60799,193,6480,65,16658,0,7,0,1809844
Andhra Pradesh,13/06/2021,1809844,102876,20450982,379400.6437,1908.525499,53402000,73.4,59.5,66.4,162970,14.5,219518,963,0.9087,0.0733,0.0138,0.0002,0.0001,0.0039,327.6799411,1417,198,31,20,1666,60799,193,6480,65,16658,0,7,0,1814393
Andhra Pradesh,14/06/2021,1814393,87756,20538738,381028.6673,1628.023676,53402000,73.4,59.5,66.4,162970,14.5,219518,963,0.9087,0.0733,0.0138,0.0002,0.0001,0.0039,327.6799411,1417,198,31,20,1666,60799,193,6480,65,16658,0,7,0,1820134
Andhra Pradesh,15/06/2021,1820134,96153,20634891,382812.4697,1783.802367,53402000,73.4,59.5,66.4,162970,14.5,219518,963,0.9087,0.0733,0.0138,0.0002,0.0001,0.0039,327.6799411,1417,198,31,20,1666,60799,193,6480,65,16658,0,7,0,1826751
Andhra Pradesh,16/06/2021,1826751,101544,20736435,384696.2843,1883.814624,53402000,73.4,59.5,66.4,162970,14.5,219518,963,0.9087,0.0733,0.0138,0.0002,0.0001,0.0039,327.6799411,1417,198,31,20,1666,60799,193,6480,65,16658,0,7,0,1832902
Andhra Pradesh,17/06/2021,1832902,102712,20839147,386601.7674,1905.483018,53402000,73.4,59.5,66.4,162970,14.5,219518,963,0.9087,0.0733,0.0138,0.0002,0.0001,0.0039,327.6799411,1417,198,31,20,1666,60799,193,6480,65,16658,0,7,0,1839243
Andhra Pradesh,18/06/2021,1839243,107764,20946911,388600.9736,1999.206247,53402000,73.4,59.5,66.4,162970,14.5,219518,963,0.9087,0.0733,0.0138,0.0002,0.0001,0.0039,327.6799411,1417,198,31,20,1666,60799,193,6480,65,16658,0,7,0,1844917
Andhra Pradesh,19/06/2021,1844917,103935,21050846,390529.1454,1928.171757,53402000,73.4,59.5,66.4,162970,14.5,219518,963,0.9087,0.0733,0.0138,0.0002,0.0001,0.0039,327.6799411,1417,198,31,20,1666,60799,193,6480,65,16658,0,7,0,1850563
Andhra Pradesh,20/06/2021,1850563,100001,21150847,392384.3347,1855.189338,53402000,73.4,59.5,66.4,162970,14.5,219518,963,0.9087,0.0733,0.0138,0.0002,0.0001,0.0039,327.6799411,1417,198,31,20,1666,60799,193,6480,65,16658,0,7,0,1853183
Andhra Pradesh,21/06/2021,1853183,55002,21205849,393404.7157,1020.381036,53402000,73.4,59.5,66.4,162970,14.5,219518,963,0.9087,0.0733,0.0138,0.0002,0.0001,0.0039,327.6799411,1417,198,31,20,1666,60799,193,6480,65,16658,0,7,0,1857352
Andhra Pradesh,22/06/2021,1857352,74453,21280302,394785.946,1381.230306,53402000,73.4,59.5,66.4,162970,14.5,219518,963,0.9087,0.0733,0.0138,0.0002,0.0001,0.0039,327.6799411,1417,198,31,20,1666,60799,193,6480,65,16658,0,7,0,1862036
Andhra Pradesh,23/06/2021,1862036,80712,21361014,396283.2915,1497.345445,53402000,73.4,59.5,66.4,162970,14.5,219518,963,0.9087,0.0733,0.0138,0.0002,0.0001,0.0039,327.6799411,1417,198,31,20,1666,60799,193,6480,65,16658,0,7,0,1867017
Andhra Pradesh,24/06/2021,1867017,88622,21449636,397927.3809,1644.089455,53402000,73.4,59.5,66.4,162970,14.5,219518,963,0.9087,0.0733,0.0138,0.0002,0.0001,0.0039,327.6799411,1417,198,31,20,1666,60799,193,6480,65,16658,0,7,0,1871475
Andhra Pradesh,25/06/2021,1871475,91849,21541485,399631.3368,1703.955816,53402000,73.4,59.5,66.4,162970,14.5,219518,963,0.9087,0.0733,0.0138,0.0002,0.0001,0.0039,327.6799411,1417,198,31,20,1666,60799,193,6480,65,16658,0,7,0,1875622
Andhra Pradesh,26/06/2021,1875622,96121,21637606,401414.5455,1783.208712,53402000,73.4,59.5,66.4,162970,14.5,219518,963,0.9087,0.0733,0.0138,0.0002,0.0001,0.0039,327.6799411,1417,198,31,20,1666,60799,193,6480,65,16658,0,7,0,1879872
Andhra Pradesh,27/06/2021,1879872,95327,21732933,403183.0241,1768.478656,53402000,73.4,59.5,66.4,162970,14.5,219518,963,0.9087,0.0733,0.0138,0.0002,0.0001,0.0039,327.6799411,1417,198,31,20,1666,60799,193,6480,65,16658,0,7,0,1882096
Andhra Pradesh,28/06/2021,1882096,71758,21804691,404514.2576,1331.233453,53402000,73.4,59.5,66.4,162970,14.5,219518,963,0.9087,0.0733,0.0138,0.0002,0.0001,0.0039,327.6799411,1417,198,31,20,1666,60799,193,6480,65,16658,0,7,0,1885716
Andhra Pradesh,29/06/2021,1885716,91231,21895922,406206.7484,1692.49086,53402000,73.4,59.5,66.4,162970,14.5,219518,963,0.9087,0.0733,0.0138,0.0002,0.0001,0.0039,327.6799411,1417,198,31,20,1666,60799,193,6480,65,16658,0,7,0,1889513
Andhra Pradesh,30/06/2021,1889513,97696,21993618,408019.1761,1812.427652,53402000,73.4,59.5,66.4,162970,14.5,219518,963,0.9087,0.0733,0.0138,0.0002,0.0001,0.0039,327.6799411,1417,198,31,20,1666,60799,193,6480,65,16658,0,7,0,1893354
Andhra Pradesh,01/07/2021,1893354,90574,22084192,409699.4785,1680.302388,53402000,73.4,59.5,66.4,162970,14.5,219518,963,0.9087,0.0733,0.0138,0.0002,0.0001,0.0039,327.6799411,1417,198,31,20,1666,60799,193,6480,65,16658,0,7,0,1896818
Andhra Pradesh,02/07/2021,1896818,93759,22177951,411438.8681,1739.389578,53402000,73.4,59.5,66.4,162970,14.5,219518,963,0.9087,0.0733,0.0138,0.0002,0.0001,0.0039,327.6799411,1417,198,31,20,1666,60799,193,6480,65,16658,0,7,0,1899748
Andhra Pradesh,03/07/2021,1899748,90532,22268483,413118.3913,1679.523217,53402000,73.4,59.5,66.4,162970,14.5,219518,963,0.9087,0.0733,0.0138,0.0002,0.0001,0.0039,327.6799411,1417,198,31,20,1666,60799,193,6480,65,16658,0,7,0,1902923
Andhra Pradesh,04/07/2021,1902923,94595,22363078,414873.2901,1754.898806,53402000,73.4,59.5,66.4,162970,14.5,219518,963,0.9087,0.0733,0.0138,0.0002,0.0001,0.0039,327.6799411,1417,198,31,20,1666,60799,193,6480,65,16658,0,7,0,1905023
Andhra Pradesh,05/07/2021,1905023,72731,22435809,416222.5743,1349.284265,53402000,73.4,59.5,66.4,162970,14.5,219518,963,0.9087,0.0733,0.0138,0.0002,0.0001,0.0039,327.6799411,1417,198,31,20,1666,60799,193,6480,65,16658,0,7,0,1908065
