population(1901),population(1951),population(2011),population(2023),population(2024),Male(literacy rate),Female (literacy rate)Average (literacy rate),average (literacy rate),Area (sq. km),GDP,per capita in,sex ratio (number of female per male),Hindu,Muslim,Christian,Sikhs,Buddhist,Others,States/Uts,Majority,Date,Total Confirmed cases (Indian National),Total Confirmed cases ( Foreign National ),Cured/Discharged/Migrated,Latitude,Longitude,Death,Total Confirmed cases
2078895.0,3171512.0,12267013.0,13636000.0,13733000.0,85.7,68.0,77.3,55538.0,2.3,132000.0,968.0,0.2844,0.6831,0.0028,0.0187,0.009,0.002,Jammu and Kashmir,Muslim,2020-03-31,0,0,2,33.7782,76.5762,2,54
2078895.0,3171512.0,12267013.0,13636000.0,13733000.0,85.7,68.0,77.3,55538.0,2.3,132000.0,968.0,0.2844,0.6831,0.0028,0.0187,0.009,0.002,Jammu and Kashmir,Muslim,2020-04-01,0,0,2,33.7782,76.5762,2,62
2078895.0,3171512.0,12267013.0,13636000.0,13733000.0,85.7,68.0,77.3,55538.0,2.3,132000.0,968.0,0.2844,0.6831,0.0028,0.0187,0.009,0.002,Jammu and Kashmir,Muslim,2020-04-02,0,0,2,33.7782,76.5762,2,62
2078895.0,3171512.0,12267013.0,13636000.0,13733000.0,85.7,68.0,77.3,55538.0,2.3,132000.0,968.0,0.2844,0.6831,0.0028,0.0187,0.009,0.002,Jammu and Kashmir,Muslim,2020-04-03,0,0,3,33.7782,76.5762,2,70
2078895.0,3171512.0,12267013.0,13636000.0,13733000.0,85.7,68.0,77.3,55538.0,2.3,132000.0,968.0,0.2844,0.6831,0.0028,0.0187,0.009,0.002,Jammu and Kashmir,Muslim,2020-04-04,0,0,3,33.7782,76.5762,2,75
2078895.0,3171512.0,12267013.0,13636000.0,13733000.0,85.7,68.0,77.3,55538.0,2.3,132000.0,968.0,0.2844,0.6831,0.0028,0.0187,0.009,0.002,Jammu and Kashmir,Muslim,2020-04-05,0,0,4,33.7782,76.5762,2,92
2078895.0,3171512.0,12267013.0,13636000.0,13733000.0,85.7,68.0,77.3,55538.0,2.3,132000.0,968.0,0.2844,0.6831,0.0028,0.0187,0.009,0.002,Jammu and Kashmir,Muslim,2020-04-06,0,0,4,33.7782,76.5762,2,106
2078895.0,3171512.0,12267013.0,13636000.0,13733000.0,85.7,68.0,77.3,55538.0,2.3,132000.0,968.0,0.2844,0.6831,0.0028,0.0187,0.009,0.002,Jammu and Kashmir,Muslim,2020-04-07,0,0,4,33.7782,76.5762,2,109
2078895.0,3171512.0,12267013.0,13636000.0,13733000.0,85.7,68.0,77.3,55538.0,2.3,132000.0,968.0,0.2844,0.6831,0.0028,0.0187,0.009,0.002,Jammu and Kashmir,Muslim,2020-04-08,0,0,4,33.7782,76.5762,2,116
2078895.0,3171512.0,12267013.0,13636000.0,13733000.0,85.7,68.0,77.3,55538.0,2.3,132000.0,968.0,0.2844,0.6831,0.0028,0.0187,0.009,0.002,Jammu and Kashmir,Muslim,2020-04-09,0,0,4,33.7782,76.5762,4,158
2078895.0,3171512.0,12267013.0,13636000.0,13733000.0,85.7,68.0,77.3,55538.0,2.3,132000.0,968.0,0.2844,0.6831,0.0028,0.0187,0.009,0.002,Jammu and Kashmir,Muslim,2020-04-10,0,0,4,33.7782,76.5762,4,158
2078895.0,3171512.0,12267013.0,13636000.0,13733000.0,85.7,68.0,77.3,55538.0,2.3,132000.0,968.0,0.2844,0.6831,0.0028,0.0187,0.009,0.002,Jammu and Kashmir,Muslim,2020-04-11,0,0,6,33.7782,76.5762,4,207
2078895.0,3171512.0,12267013.0,13636000.0,13733000.0,85.7,68.0,77.3,55538.0,2.3,132000.0,968.0,0.2844,0.6831,0.0028,0.0187,0.009,0.002,Jammu and Kashmir,Muslim,2020-04-12,0,0,6,33.7782,76.5762,4,207
2078895.0,3171512.0,12267013.0,13636000.0,13733000.0,85.7,68.0,77.3,55538.0,2.3,132000.0,968.0,0.2844,0.6831,0.0028,0.0187,0.009,0.002,Jammu and Kashmir,Muslim,2020-04-13,0,0,6,33.7782,76.5762,4,245
2078895.0,3171512.0,12267013.0,13636000.0,13733000.0,85.7,68.0,77.3,55538.0,2.3,132000.0,968.0,0.2844,0.6831,0.0028,0.0187,0.009,0.002,Jammu and Kashmir,Muslim,2020-04-13,0,0,16,33.7782,76.5762,4,270
2078895.0,3171512.0,12267013.0,13636000.0,13733000.0,85.7,68.0,77.3,55538.0,2.3,132000.0,968.0,0.2844,0.6831,0.0028,0.0187,0.009,0.002,Jammu and Kashmir,Muslim,2020-04-15,0,0,30,33.7782,76.5762,4,278
2078895.0,3171512.0,12267013.0,13636000.0,13733000.0,85.7,68.0,77.3,55538.0,2.3,132000.0,968.0,0.2844,0.6831,0.0028,0.0187,0.009,0.002,Jammu and Kashmir,Muslim,2020-04-16,0,0,36,33.7782,76.5762,4,300
2078895.0,3171512.0,12267013.0,13636000.0,13733000.0,85.7,68.0,77.3,55538.0,2.3,132000.0,968.0,0.2844,0.6831,0.0028,0.0187,0.009,0.002,Jammu and Kashmir,Muslim,2020-04-17,0,0,38,33.7782,76.5762,4,314
2078895.0,3171512.0,12267013.0,13636000.0,13733000.0,85.7,68.0,77.3,55538.0,2.3,132000.0,968.0,0.2844,0.6831,0.0028,0.0187,0.009,0.002,Jammu and Kashmir,Muslim,2020-04-18,0,0,42,33.7782,76.5762,5,328
2078895.0,3171512.0,12267013.0,13636000.0,13733000.0,85.7,68.0,77.3,55538.0,2.3,132000.0,968.0,0.2844,0.6831,0.0028,0.0187,0.009,0.002,Jammu and Kashmir,Muslim,2020-04-19,0,0,51,33.7782,76.5762,5,341
6068233.0,9697254.0,32988134.0,39632000.0,40129000.0,83.0,64.7,74.3,79716.0,4.23,86060.0,1050.0,0.6783,0.1453,0.043,0.0022,0.0003,0.1309,Jharkhand,Hindu,2020-04-01,0,0,0,23.6102,85.2799,0,1
6068233.0,9697254.0,32988134.0,39632000.0,40129000.0,83.0,64.7,74.3,79716.0,4.23,86060.0,1050.0,0.6783,0.1453,0.043,0.0022,0.0003,0.1309,Jharkhand,Hindu,2020-04-02,0,0,0,23.6102,85.2799,0,1
6068233.0,9697254.0,32988134.0,39632000.0,40129000.0,83.0,64.7,74.3,79716.0,4.23,86060.0,1050.0,0.6783,0.1453,0.043,0.0022,0.0003,0.1309,Jharkhand,Hindu,2020-04-03,0,0,0,23.6102,85.2799,0,2
6068233.0,9697254.0,32988134.0,39632000.0,40129000.0,83.0,64.7,74.3,79716.0,4.23,86060.0,1050.0,0.6783,0.1453,0.043,0.0022,0.0003,0.1309,Jharkhand,Hindu,2020-04-04,0,0,0,23.6102,85.2799,0,2
6068233.0,9697254.0,32988134.0,39632000.0,40129000.0,83.0,64.7,74.3,79716.0,4.23,86060.0,1050.0,0.6783,0.1453,0.043,0.0022,0.0003,0.1309,Jharkhand,Hindu,2020-04-05,0,0,0,23.6102,85.2799,0,2
6068233.0,9697254.0,32988134.0,39632000.0,40129000.0,83.0,64.7,74.3,79716.0,4.23,86060.0,1050.0,0.6783,0.1453,0.043,0.0022,0.0003,0.1309,Jharkhand,Hindu,2020-04-06,0,0,0,23.6102,85.2799,0,3
6068233.0,9697254.0,32988134.0,39632000.0,40129000.0,83.0,64.7,74.3,79716.0,4.23,86060.0,1050.0,0.6783,0.1453,0.043,0.0022,0.0003,0.1309,Jharkhand,Hindu,2020-04-07,0,0,0,23.6102,85.2799,0,4
6068233.0,9697254.0,32988134.0,39632000.0,40129000.0,83.0,64.7,74.3,79716.0,4.23,86060.0,1050.0,0.6783,0.1453,0.043,0.0022,0.0003,0.1309,Jharkhand,Hindu,2020-04-08,0,0,0,23.6102,85.2799,0,4
6068233.0,9697254.0,32988134.0,39632000.0,40129000.0,83.0,64.7,74.3,79716.0,4.23,86060.0,1050.0,0.6783,0.1453,0.043,0.0022,0.0003,0.1309,Jharkhand,Hindu,2020-04-09,0,0,0,23.6102,85.2799,0,4
6068233.0,9697254.0,32988134.0,39632000.0,40129000.0,83.0,64.7,74.3,79716.0,4.23,86060.0,1050.0,0.6783,0.1453,0.043,0.0022,0.0003,0.1309,Jharkhand,Hindu,2020-04-10,0,0,0,23.6102,85.2799,1,13
6068233.0,9697254.0,32988134.0,39632000.0,40129000.0,83.0,64.7,74.3,79716.0,4.23,86060.0,1050.0,0.6783,0.1453,0.043,0.0022,0.0003,0.1309,Jharkhand,Hindu,2020-04-11,0,0,0,23.6102,85.2799,1,14
6068233.0,9697254.0,32988134.0,39632000.0,40129000.0,83.0,64.7,74.3,79716.0,4.23,86060.0,1050.0,0.6783,0.1453,0.043,0.0022,0.0003,0.1309,Jharkhand,Hindu,2020-04-12,0,0,0,23.6102,85.2799,1,17
6068233.0,9697254.0,32988134.0,39632000.0,40129000.0,83.0,64.7,74.3,79716.0,4.23,86060.0,1050.0,0.6783,0.1453,0.043,0.0022,0.0003,0.1309,Jharkhand,Hindu,2020-04-13,0,0,0,23.6102,85.2799,2,19
6068233.0,9697254.0,32988134.0,39632000.0,40129000.0,83.0,64.7,74.3,79716.0,4.23,86060.0,1050.0,0.6783,0.1453,0.043,0.0022,0.0003,0.1309,Jharkhand,Hindu,2020-04-13,0,0,0,23.6102,85.2799,2,24
6068233.0,9697254.0,32988134.0,39632000.0,40129000.0,83.0,64.7,74.3,79716.0,4.23,86060.0,1050.0,0.6783,0.1453,0.043,0.0022,0.0003,0.1309,Jharkhand,Hindu,2020-04-15,0,0,0,23.6102,85.2799,2,27
6068233.0,9697254.0,32988134.0,39632000.0,40129000.0,83.0,64.7,74.3,79716.0,4.23,86060.0,1050.0,0.6783,0.1453,0.043,0.0022,0.0003,0.1309,Jharkhand,Hindu,2020-04-16,0,0,0,23.6102,85.2799,2,28
6068233.0,9697254.0,32988134.0,39632000.0,40129000.0,83.0,64.7,74.3,79716.0,4.23,86060.0,1050.0,0.6783,0.1453,0.043,0.0022,0.0003,0.1309,Jharkhand,Hindu,2020-04-17,0,0,0,23.6102,85.2799,2,29
6068233.0,9697254.0,32988134.0,39632000.0,40129000.0,83.0,64.7,74.3,79716.0,4.23,86060.0,1050.0,0.6783,0.1453,0.043,0.0022,0.0003,0.1309,Jharkhand,Hindu,2020-04-18,0,0,0,23.6102,85.2799,2,33
6068233.0,9697254.0,32988134.0,39632000.0,40129000.0,83.0,64.7,74.3,79716.0,4.23,86060.0,1050.0,0.6783,0.1453,0.043,0.0022,0.0003,0.1309,Jharkhand,Hindu,2020-04-19,0,0,0,23.6102,85.2799,2,34
13054754.0,19401956.0,61095297.0,67833000.0,68256000.0,83.4,70.5,77.2,191791.0,25.7,331981.0,1034.0,0.84,0.1292,0.0187,0.0005,0.0016,0.01,Karnataka,Hindu,2020-03-09,1,0,0,15.3173,75.7139,0,1
13054754.0,19401956.0,61095297.0,67833000.0,68256000.0,83.4,70.5,77.2,191791.0,25.7,331981.0,1034.0,0.84,0.1292,0.0187,0.0005,0.0016,0.01,Karnataka,Hindu,2020-03-10,4,0,0,15.3173,75.7139,0,4
13054754.0,19401956.0,61095297.0,67833000.0,68256000.0,83.4,70.5,77.2,191791.0,25.7,331981.0,1034.0,0.84,0.1292,0.0187,0.0005,0.0016,0.01,Karnataka,Hindu,2020-03-11,4,0,0,15.3173,75.7139,0,4
13054754.0,19401956.0,61095297.0,67833000.0,68256000.0,83.4,70.5,77.2,191791.0,25.7,331981.0,1034.0,0.84,0.1292,0.0187,0.0005,0.0016,0.01,Karnataka,Hindu,2020-03-12,4,0,0,15.3173,75.7139,1,4
13054754.0,19401956.0,61095297.0,67833000.0,68256000.0,83.4,70.5,77.2,191791.0,25.7,331981.0,1034.0,0.84,0.1292,0.0187,0.0005,0.0016,0.01,Karnataka,Hindu,2020-03-13,5,0,0,15.3173,75.7139,1,5
13054754.0,19401956.0,61095297.0,67833000.0,68256000.0,83.4,70.5,77.2,191791.0,25.7,331981.0,1034.0,0.84,0.1292,0.0187,0.0005,0.0016,0.01,Karnataka,Hindu,2020-03-14,6,0,0,15.3173,75.7139,1,6
13054754.0,19401956.0,61095297.0,67833000.0,68256000.0,83.4,70.5,77.2,191791.0,25.7,331981.0,1034.0,0.84,0.1292,0.0187,0.0005,0.0016,0.01,Karnataka,Hindu,2020-03-15,6,0,0,15.3173,75.7139,1,6
13054754.0,19401956.0,61095297.0,67833000.0,68256000.0,83.4,70.5,77.2,191791.0,25.7,331981.0,1034.0,0.84,0.1292,0.0187,0.0005,0.0016,0.01,Karnataka,Hindu,2020-03-16,6,0,0,15.3173,75.7139,1,6
13054754.0,19401956.0,61095297.0,67833000.0,68256000.0,83.4,70.5,77.2,191791.0,25.7,331981.0,1034.0,0.84,0.1292,0.0187,0.0005,0.0016,0.01,Karnataka,Hindu,2020-03-17,11,0,0,15.3173,75.7139,1,11
13054754.0,19401956.0,61095297.0,67833000.0,68256000.0,83.4,70.5,77.2,191791.0,25.7,331981.0,1034.0,0.84,0.1292,0.0187,0.0005,0.0016,0.01,Karnataka,Hindu,2020-03-18,11,0,0,15.3173,75.7139,1,11
13054754.0,19401956.0,61095297.0,67833000.0,68256000.0,83.4,70.5,77.2,191791.0,25.7,331981.0,1034.0,0.84,0.1292,0.0187,0.0005,0.0016,0.01,Karnataka,Hindu,2020-03-19,14,0,0,15.3173,75.7139,1,14
13054754.0,19401956.0,61095297.0,67833000.0,68256000.0,83.4,70.5,77.2,191791.0,25.7,331981.0,1034.0,0.84,0.1292,0.0187,0.0005,0.0016,0.01,Karnataka,Hindu,2020-03-20,15,0,0,15.3173,75.7139,1,15
13054754.0,19401956.0,61095297.0,67833000.0,68256000.0,83.4,70.5,77.2,191791.0,25.7,331981.0,1034.0,0.84,0.1292,0.0187,0.0005,0.0016,0.01,Karnataka,Hindu,2020-03-21,15,0,1,15.3173,75.7139,1,15
13054754.0,19401956.0,61095297.0,67833000.0,68256000.0,83.4,70.5,77.2,191791.0,25.7,331981.0,1034.0,0.84,0.1292,0.0187,0.0005,0.0016,0.01,Karnataka,Hindu,2020-03-22,26,0,2,15.3173,75.7139,1,26
13054754.0,19401956.0,61095297.0,67833000.0,68256000.0,83.4,70.5,77.2,191791.0,25.7,331981.0,1034.0,0.84,0.1292,0.0187,0.0005,0.0016,0.01,Karnataka,Hindu,2020-03-23,33,0,2,15.3173,75.7139,1,33
13054754.0,19401956.0,61095297.0,67833000.0,68256000.0,83.4,70.5,77.2,191791.0,25.7,331981.0,1034.0,0.84,0.1292,0.0187,0.0005,0.0016,0.01,Karnataka,Hindu,2020-03-24,37,0,3,15.3173,75.7139,1,37
13054754.0,19401956.0,61095297.0,67833000.0,68256000.0,83.4,70.5,77.2,191791.0,25.7,331981.0,1034.0,0.84,0.1292,0.0187,0.0005,0.0016,0.01,Karnataka,Hindu,2020-03-25,41,0,3,15.3173,75.7139,1,41
13054754.0,19401956.0,61095297.0,67833000.0,68256000.0,83.4,70.5,77.2,191791.0,25.7,331981.0,1034.0,0.84,0.1292,0.0187,0.0005,0.0016,0.01,Karnataka,Hindu,2020-03-26,55,0,3,15.3173,75.7139,2,55
13054754.0,19401956.0,61095297.0,67833000.0,68256000.0,83.4,70.5,77.2,191791.0,25.7,331981.0,1034.0,0.84,0.1292,0.0187,0.0005,0.0016,0.01,Karnataka,Hindu,2020-03-27,55,0,3,15.3173,75.7139,2,55
13054754.0,19401956.0,61095297.0,67833000.0,68256000.0,83.4,70.5,77.2,191791.0,25.7,331981.0,1034.0,0.84,0.1292,0.0187,0.0005,0.0016,0.01,Karnataka,Hindu,2020-03-28,55,0,3,15.3173,75.7139,2,55
13054754.0,19401956.0,61095297.0,67833000.0,68256000.0,83.4,70.5,77.2,191791.0,25.7,331981.0,1034.0,0.84,0.1292,0.0187,0.0005,0.0016,0.01,Karnataka,Hindu,2020-03-29,76,0,5,15.3173,75.7139,3,76
13054754.0,19401956.0,61095297.0,67833000.0,68256000.0,83.4,70.5,77.2,191791.0,25.7,331981.0,1034.0,0.84,0.1292,0.0187,0.0005,0.0016,0.01,Karnataka,Hindu,2020-03-30,0,0,5,15.3173,75.7139,3,80
13054754.0,19401956.0,61095297.0,67833000.0,68256000.0,83.4,70.5,77.2,191791.0,25.7,331981.0,1034.0,0.84,0.1292,0.0187,0.0005,0.0016,0.01,Karnataka,Hindu,2020-03-31,0,0,5,15.3173,75.7139,3,83
13054754.0,19401956.0,61095297.0,67833000.0,68256000.0,83.4,70.5,77.2,191791.0,25.7,331981.0,1034.0,0.84,0.1292,0.0187,0.0005,0.0016,0.01,Karnataka,Hindu,2020-04-01,0,0,8,15.3173,75.7139,3,101
13054754.0,19401956.0,61095297.0,67833000.0,68256000.0,83.4,70.5,77.2,191791.0,25.7,331981.0,1034.0,0.84,0.1292,0.0187,0.0005,0.0016,0.01,Karnataka,Hindu,2020-04-02,0,0,9,15.3173,75.7139,3,110
13054754.0,19401956.0,61095297.0,67833000.0,68256000.0,83.4,70.5,77.2,191791.0,25.7,331981.0,1034.0,0.84,0.1292,0.0187,0.0005,0.0016,0.01,Karnataka,Hindu,2020-04-03,0,0,10,15.3173,75.7139,3,124
13054754.0,19401956.0,61095297.0,67833000.0,68256000.0,83.4,70.5,77.2,191791.0,25.7,331981.0,1034.0,0.84,0.1292,0.0187,0.0005,0.0016,0.01,Karnataka,Hindu,2020-04-04,0,0,12,15.3173,75.7139,3,128
13054754.0,19401956.0,61095297.0,67833000.0,68256000.0,83.4,70.5,77.2,191791.0,25.7,331981.0,1034.0,0.84,0.1292,0.0187,0.0005,0.0016,0.01,Karnataka,Hindu,2020-04-05,0,0,12,15.3173,75.7139,4,144
13054754.0,19401956.0,61095297.0,67833000.0,68256000.0,83.4,70.5,77.2,191791.0,25.7,331981.0,1034.0,0.84,0.1292,0.0187,0.0005,0.0016,0.01,Karnataka,Hindu,2020-04-06,0,0,12,15.3173,75.7139,4,151
13054754.0,19401956.0,61095297.0,67833000.0,68256000.0,83.4,70.5,77.2,191791.0,25.7,331981.0,1034.0,0.84,0.1292,0.0187,0.0005,0.0016,0.01,Karnataka,Hindu,2020-04-07,0,0,12,15.3173,75.7139,4,151
13054754.0,19401956.0,61095297.0,67833000.0,68256000.0,83.4,70.5,77.2,191791.0,25.7,331981.0,1034.0,0.84,0.1292,0.0187,0.0005,0.0016,0.01,Karnataka,Hindu,2020-04-08,0,0,25,15.3173,75.7139,4,175
13054754.0,19401956.0,61095297.0,67833000.0,68256000.0,83.4,70.5,77.2,191791.0,25.7,331981.0,1034.0,0.84,0.1292,0.0187,0.0005,0.0016,0.01,Karnataka,Hindu,2020-04-09,0,0,28,15.3173,75.7139,5,181
13054754.0,19401956.0,61095297.0,67833000.0,68256000.0,83.4,70.5,77.2,191791.0,25.7,331981.0,1034.0,0.84,0.1292,0.0187,0.0005,0.0016,0.01,Karnataka,Hindu,2020-04-10,0,0,28,15.3173,75.7139,5,181
13054754.0,19401956.0,61095297.0,67833000.0,68256000.0,83.4,70.5,77.2,191791.0,25.7,331981.0,1034.0,0.84,0.1292,0.0187,0.0005,0.0016,0.01,Karnataka,Hindu,2020-04-11,0,0,31,15.3173,75.7139,6,207
13054754.0,19401956.0,61095297.0,67833000.0,68256000.0,83.4,70.5,77.2,191791.0,25.7,331981.0,1034.0,0.84,0.1292,0.0187,0.0005,0.0016,0.01,Karnataka,Hindu,2020-04-12,0,0,37,15.3173,75.7139,6,214
13054754.0,19401956.0,61095297.0,67833000.0,68256000.0,83.4,70.5,77.2,191791.0,25.7,331981.0,1034.0,0.84,0.1292,0.0187,0.0005,0.0016,0.01,Karnataka,Hindu,2020-04-13,0,0,57,15.3173,75.7139,6,232
13054754.0,19401956.0,61095297.0,67833000.0,68256000.0,83.4,70.5,77.2,191791.0,25.7,331981.0,1034.0,0.84,0.1292,0.0187,0.0005,0.0016,0.01,Karnataka,Hindu,2020-04-13,0,0,65,15.3173,75.7139,9,258
13054754.0,19401956.0,61095297.0,67833000.0,68256000.0,83.4,70.5,77.2,191791.0,25.7,331981.0,1034.0,0.84,0.1292,0.0187,0.0005,0.0016,0.01,Karnataka,Hindu,2020-04-15,0,0,71,15.3173,75.7139,10,260
13054754.0,19401956.0,61095297.0,67833000.0,68256000.0,83.4,70.5,77.2,191791.0,25.7,331981.0,1034.0,0.84,0.1292,0.0187,0.0005,0.0016,0.01,Karnataka,Hindu,2020-04-16,0,0,80,15.3173,75.7139,12,279
13054754.0,19401956.0,61095297.0,67833000.0,68256000.0,83.4,70.5,77.2,191791.0,25.7,331981.0,1034.0,0.84,0.1292,0.0187,0.0005,0.0016,0.01,Karnataka,Hindu,2020-04-17,0,0,82,15.3173,75.7139,13,353
13054754.0,19401956.0,61095297.0,67833000.0,68256000.0,83.4,70.5,77.2,191791.0,25.7,331981.0,1034.0,0.84,0.1292,0.0187,0.0005,0.0016,0.01,Karnataka,Hindu,2020-04-18,0,0,89,15.3173,75.7139,13,359
13054754.0,19401956.0,61095297.0,67833000.0,68256000.0,83.4,70.5,77.2,191791.0,25.7,331981.0,1034.0,0.84,0.1292,0.0187,0.0005,0.0016,0.01,Karnataka,Hindu,2020-04-19,0,0,104,15.3173,75.7139,14,384
6396262.0,13549118.0,33406061.0,35824000.0,35967000.0,97.4,95.2,96.2,38852.0,11.3,257711.0,1121.0,0.5473,0.2656,0.1838,0.0001,0.0001,0.0031,Kerala,Hindu,2020-01-30,1,0,0,10.8505,76.2711,0,1
6396262.0,13549118.0,33406061.0,35824000.0,35967000.0,97.4,95.2,96.2,38852.0,11.3,257711.0,1121.0,0.5473,0.2656,0.1838,0.0001,0.0001,0.0031,Kerala,Hindu,2020-01-31,1,0,0,10.8505,76.2711,0,1
6396262.0,13549118.0,33406061.0,35824000.0,35967000.0,97.4,95.2,96.2,38852.0,11.3,257711.0,1121.0,0.5473,0.2656,0.1838,0.0001,0.0001,0.0031,Kerala,Hindu,2020-02-01,2,0,0,10.8505,76.2711,0,2
6396262.0,13549118.0,33406061.0,35824000.0,35967000.0,97.4,95.2,96.2,38852.0,11.3,257711.0,1121.0,0.5473,0.2656,0.1838,0.0001,0.0001,0.0031,Kerala,Hindu,2020-02-02,3,0,0,10.8505,76.2711,0,3
6396262.0,13549118.0,33406061.0,35824000.0,35967000.0,97.4,95.2,96.2,38852.0,11.3,257711.0,1121.0,0.5473,0.2656,0.1838,0.0001,0.0001,0.0031,Kerala,Hindu,2020-02-03,3,0,0,10.8505,76.2711,0,3
6396262.0,13549118.0,33406061.0,35824000.0,35967000.0,97.4,95.2,96.2,38852.0,11.3,257711.0,1121.0,0.5473,0.2656,0.1838,0.0001,0.0001,0.0031,Kerala,Hindu,2020-02-04,3,0,0,10.8505,76.2711,0,3
6396262.0,13549118.0,33406061.0,35824000.0,35967000.0,97.4,95.2,96.2,38852.0,11.3,257711.0,1121.0,0.5473,0.2656,0.1838,0.0001,0.0001,0.0031,Kerala,Hindu,2020-02-05,3,0,0,10.8505,76.2711,0,3
6396262.0,13549118.0,33406061.0,35824000.0,35967000.0,97.4,95.2,96.2,38852.0,11.3,257711.0,1121.0,0.5473,0.2656,0.1838,0.0001,0.0001,0.0031,Kerala,Hindu,2020-02-06,3,0,0,10.8505,76.2711,0,3
6396262.0,13549118.0,33406061.0,35824000.0,35967000.0,97.4,95.2,96.2,38852.0,11.3,257711.0,1121.0,0.5473,0.2656,0.1838,0.0001,0.0001,0.0031,Kerala,Hindu,2020-02-07,3,0,0,10.8505,76.2711,0,3
6396262.0,13549118.0,33406061.0,35824000.0,35967000.0,97.4,95.2,96.2,38852.0,11.3,257711.0,1121.0,0.5473,0.2656,0.1838,0.0001,0.0001,0.0031,Kerala,Hindu,2020-02-08,3,0,0,10.8505,76.2711,0,3
6396262.0,13549118.0,33406061.0,35824000.0,35967000.0,97.4,95.2,96.2,38852.0,11.3,257711.0,1121.0,0.5473,0.2656,0.1838,0.0001,0.0001,0.0031,Kerala,Hindu,2020-02-09,3,0,0,10.8505,76.2711,0,3
6396262.0,13549118.0,33406061.0,35824000.0,35967000.0,97.4,95.2,96.2,38852.0,11.3,257711.0,1121.0,0.5473,0.2656,0.1838,0.0001,0.0001,0.0031,Kerala,Hindu,2020-02-10,3,0,0,10.8505,76.2711,0,3
6396262.0,13549118.0,33406061.0,35824000.0,35967000.0,97.4,95.2,96.2,38852.0,11.3,257711.0,1121.0,0.5473,0.2656,0.1838,0.0001,0.0001,0.0031,Kerala,Hindu,2020-02-11,3,0,0,10.8505,76.2711,0,3
6396262.0,13549118.0,33406061.0,35824000.0,35967000.0,97.4,95.2,96.2,38852.0,11.3,257711.0,1121.0,0.5473,0.2656,0.1838,0.0001,0.0001,0.0031,Kerala,Hindu,2020-02-12,3,0,0,10.8505,76.2711,0,3
6396262.0,13549118.0,33406061.0,35824000.0,35967000.0,97.4,95.2,96.2,38852.0,11.3,257711.0,1121.0,0.5473,0.2656,0.1838,0.0001,0.0001,0.0031,Kerala,Hindu,2020-02-13,3,0,0,10.8505,76.2711,0,3
6396262.0,13549118.0,33406061.0,35824000.0,35967000.0,97.4,95.2,96.2,38852.0,11.3,257711.0,1121.0,0.5473,0.2656,0.1838,0.0001,0.0001,0.0031,Kerala,Hindu,2020-02-14,3,0,0,10.8505,76.2711,0,3
6396262.0,13549118.0,33406061.0,35824000.0,35967000.0,97.4,95.2,96.2,38852.0,11.3,257711.0,1121.0,0.5473,0.2656,0.1838,0.0001,0.0001,0.0031,Kerala,Hindu,2020-02-15,3,0,0,10.8505,76.2711,0,3
6396262.0,13549118.0,33406061.0,35824000.0,35967000.0,97.4,95.2,96.2,38852.0,11.3,257711.0,1121.0,0.5473,0.2656,0.1838,0.0001,0.0001,0.0031,Kerala,Hindu,2020-02-16,3,0,0,10.8505,76.2711,0,3
6396262.0,13549118.0,33406061.0,35824000.0,35967000.0,97.4,95.2,96.2,38852.0,11.3,257711.0,1121.0,0.5473,0.2656,0.1838,0.0001,0.0001,0.0031,Kerala,Hindu,2020-02-17,3,0,0,10.8505,76.2711,0,3
6396262.0,13549118.0,33406061.0,35824000.0,35967000.0,97.4,95.2,96.2,38852.0,11.3,257711.0,1121.0,0.5473,0.2656,0.1838,0.0001,0.0001,0.0031,Kerala,Hindu,2020-02-18,3,0,0,10.8505,76.2711,0,3
6396262.0,13549118.0,33406061.0,35824000.0,35967000.0,97.4,95.2,96.2,38852.0,11.3,257711.0,1121.0,0.5473,0.2656,0.1838,0.0001,0.0001,0.0031,Kerala,Hindu,2020-02-19,3,0,0,10.8505,76.2711,0,3
6396262.0,13549118.0,33406061.0,35824000.0,35967000.0,97.4,95.2,96.2,38852.0,11.3,257711.0,1121.0,0.5473,0.2656,0.1838,0.0001,0.0001,0.0031,Kerala,Hindu,2020-02-20,3,0,0,10.8505,76.2711,0,3
6396262.0,13549118.0,33406061.0,35824000.0,35967000.0,97.4,95.2,96.2,38852.0,11.3,257711.0,1121.0,0.5473,0.2656,0.1838,0.0001,0.0001,0.0031,Kerala,Hindu,2020-02-21,3,0,0,10.8505,76.2711,0,3
